"staging_key","name","poi_category","include_v1","coordinate_valid","feature_type","feature_type_code","latitude","longitude","datum","mapsheet","source"
"gazetteer:fbb79e70e7c885f2690fa14a","Anderson Point","coast_island","True","True","Point","1604","49.6463888847662","-126.468888888889","WGS84","92E/9","BC Gazetteer"
"gazetteer:7555d97b0ff45a7fd7458dd9","Anderson, Mount","terrain","True","True","Mount","2743","49.2041666624225","-125.033888888889","WGS84","92F/3","BC Gazetteer"
"gazetteer:39469b22523794171703b64a","Andrew Lake","freshwater","True","True","Lake","951","49.4944444402805","-125.546666666667","WGS84","92F/5","BC Gazetteer"
"gazetteer:d9fe8984c7170dcff8d03e22","Andromeda Lake","freshwater","True","True","Lake","951","50.1519444404552","-127.809722222222","WGS84","92L/4","BC Gazetteer"
"gazetteer:24d983a52bce8f0577012ee3","Angle Point","coast_island","True","True","Point","1604","49.1969444401983","-123.923611111111","WGS84","92G/4","BC Gazetteer"
"gazetteer:c55e55e26267f89b5c715163","Angler Lake","freshwater","True","True","Lake","951","50.4722222183146","-127.222777777778","WGS84","92L/6","BC Gazetteer"
"gazetteer:67ccb4bf5ad793a66e9be4b5","Angora Lake","freshwater","True","True","Lake","951","49.0905555512795","-125.534722222222","WGS84","92F/4","BC Gazetteer"
"gazetteer:0f712a7f98e3b05a10a62872","Angular Island","coast_island","True","True","Island","2300","50.7191666628205","-126.699444444444","WGS84","92L/10","BC Gazetteer"
"gazetteer:f7ebcdc0e31c27edaa67a439","Angus Lake","freshwater","True","True","Lake","951","49.0899999957237","-125.636944444444","WGS84","92F/4","BC Gazetteer"
"gazetteer:8eb47cc600f74377995a7a0c","Ani'citakwul","coast_island","True","True","Island","2300","48.9880555512504","-125.347777777778","WGS84","92C/14","BC Gazetteer"
"gazetteer:1059d8bf567b7241652bba7e","Anna Lake","freshwater","True","True","Lake","951","50.5024999961001","-125.306388888889","WGS84","92K/11","BC Gazetteer"
"gazetteer:f009df5d9bbfa2dd05cff41d","Anne Point","coast_island","True","True","Point","1604","50.93583332954","-126.758611111111","WGS84","92L/15","BC Gazetteer"
"gazetteer:68887c5656e60962aff90a20","Annesley, Mount","terrain","True","True","Mount","2743","51.0702777740167","-127.220555555556","WGS84","92M/3","BC Gazetteer"
"gazetteer:1661a8e09225c8e2a12e49fd","Annette Inlet","coast_island","True","True","Inlet (3)","1411","48.8258333289817","-123.388333333333","WGS84","92B/14","BC Gazetteer"
"gazetteer:e895ab903cfd6e8187b4b9a8","Annette Point","coast_island","True","True","Point","1604","48.8355555512068","-123.403888888889","WGS84","92B/14","BC Gazetteer"
"gazetteer:e9811f0a876751e580846dac","Annie Creek","freshwater","True","True","Creek (1)","602","49.3874999958067","-124.588333333333","WGS84","92F/7","BC Gazetteer"
"gazetteer:8b3e931e05cd8e713f20ff20","Annie Rocks","other","False","True","Rocks (1)","2069","50.9786111073281","-127.498888888889","WGS84","92L/14","BC Gazetteer"
"gazetteer:56957fa38a73bca028b458ec","Anniversary Island","coast_island","True","True","Island","2300","48.8244444400924","-123.184166666667","WGS84","92B/14","BC Gazetteer"
"gazetteer:60157dcf466236ea717a4364","Anthony, Mount","terrain","True","True","Mount","2743","50.5527777738904","-126.236944444444","WGS84","92L/9","BC Gazetteer"
"gazetteer:d9e1246e9c29e99552335c2f","Antler Lake","freshwater","True","True","Lake","951","49.8047222181419","-126.051666666667","WGS84","92E/16","BC Gazetteer"
"gazetteer:688b345dc9c4cdf542974683","Antonio Point","coast_island","True","True","Point","1604","50.2305555515866","-125.151666666667","WGS84","92K/3","BC Gazetteer"
"gazetteer:2b4c6e5f6e4f6dcbc02ec417","Antons Spit","coast_island","True","True","Spit","1608","49.4163888847036","-126.471388888889","WGS84","92E/8","BC Gazetteer"
"gazetteer:a8852d4543fc49e998df8a5d","Antony, Mount","terrain","True","True","Mount","2743","50.6938888850365","-126.118611111111","WGS84","92L/9","BC Gazetteer"
"gazetteer:4e27706f98472a9b3acc21e5","Anutz Lake","freshwater","True","True","Lake","951","50.301388884938","-126.922777777778","WGS84","92L/7","BC Gazetteer"
"gazetteer:7ed7f59c978627f3daff156e","Anvil Creek","freshwater","True","True","Creek (1)","602","49.9924999959693","-127.108333333333","WGS84","92E/14","BC Gazetteer"
"gazetteer:e15c7165a5a7bb8d84b74c9f","Anvil Lake","freshwater","True","True","Lake","951","50.0841666626599","-124.983888888889","WGS84","92K/2","BC Gazetteer"
"gazetteer:4bb75b56635a335ce127ccd5","Anvil Peak","terrain","True","True","Peak (2)","2703","49.9622222181836","-127.136111111111","WGS84","92E/14","BC Gazetteer"
"gazetteer:88f6130e342916341685421b","Apple Bay","coast_island","True","True","Bay","1400","50.6041666627921","-127.656111111111","WGS84","92L/12","BC Gazetteer"
"gazetteer:3809e4d797d33708d8f62dce","Apple Creek","freshwater","True","True","Creek (1)","602","49.83166665945","-126.905","WGS84","92E/15","BC Gazetteer"
"gazetteer:45125d323d52c01e22689897","Apples Islet","coast_island","True","True","Islet","2307","50.5999999961244","-126.689722222222","WGS84","92L/10","BC Gazetteer"
"gazetteer:cc071d381b1aee941f645814","Appleton Creek","freshwater","True","True","Creek (1)","602","49.9331183876176","-124.584690017357","WGS84","92F/15","BC Gazetteer"
"gazetteer:49338ab07a31f0d06eafe98a","Appolina, Mount","terrain","True","True","Mount","2743","50.9033333295322","-126.318055555556","WGS84","92L/16","BC Gazetteer"
"gazetteer:35542073ef7c57ea6feb0773","Approach Rock","other","False","True","Rock (1)","2024","50.9902777739976","-127.521666666667","WGS84","92L/13","BC Gazetteer"
"gazetteer:42b62458c8fa31a3f8fc17f3","Apps, Mount","terrain","True","True","Mount","2743","49.4455555513782","-124.953888888889","WGS84","92F/7","BC Gazetteer"
"gazetteer:f84de1b0dd97d541bacf61f7","April Point","coast_island","True","True","Point","1604","50.0641666626547","-125.236944444444","WGS84","92K/3","BC Gazetteer"
"gazetteer:d0edfef0814268195f2ffdcc","Apsagayu 1A","reserve_military","False","True","Indian Reserve-Réserve indienne","512","50.7330995058437","-126.484771962492","WGS84","92L/9","BC Gazetteer"
"gazetteer:38941edb92dd64fc331ae80f","Ar-ce-wy-ee 4","reserve_military","False","True","Indian Reserve-Réserve indienne","512","50.5497585842331","-127.018115917759","WGS84","92L/11","BC Gazetteer"
"gazetteer:1c0c9ad31b88b506be462f3b","Arachne Reef","coast_island","True","True","Reef","2002","48.6831290880511","-123.301283772405","WGS84","92B/11","BC Gazetteer"
"gazetteer:a3cb755f13f4890b0980188c","Arakun Islands","coast_island","True","True","Islands","2301","49.1769444401926","-125.885277777778","WGS84","92F/4","BC Gazetteer"
"gazetteer:f850bc4512f6c971fe9dee19","Arbutus Cove","coast_island","True","True","Cove (2)","1407","48.4777777733245","-123.301388888889","WGS84","92B/6","BC Gazetteer"
"gazetteer:e8aefb2c352addfff4b554c2","Arbutus Creek","freshwater","True","True","Creek (1)","602","48.4930555511067","-123.552222222222","WGS84","92B/5","BC Gazetteer"
"gazetteer:a57265d7a7ab040c8b03a0ca","Arbutus Grove Park","park_reference","True","True","Provincial Park","545","49.2491666624351","-124.151111111111","WGS84","92F/1","BC Gazetteer"
"gazetteer:e70725b10051448980aebc03","Arbutus Island","coast_island","True","True","Island","2300","48.7061111067248","-123.435555555556","WGS84","92B/11","BC Gazetteer"
"gazetteer:70f40774d9ff00e2581f395a","Arbutus Point","coast_island","True","True","Point","1604","48.8208333289803","-123.588333333333","WGS84","92B/13","BC Gazetteer"
"gazetteer:4a2f54a50a0dc45d813f910b","Arbutus Ridge","populated_administrative","False","True","Community","121","48.6924999956098","-123.539722222222","WGS84","92B/12","BC Gazetteer"
"gazetteer:9b207c303d41a8082edd6006","Arbutus Summit","terrain","True","True","Mountain","2701","49.2197222179824","-124.880555555556","WGS84","92F/2","BC Gazetteer"
"gazetteer:e733bf0a3d0a8baf59f6ceb3","Arden Creek","freshwater","True","True","Creek (1)","602","49.6844444403319","-125.015277777778","WGS84","92F/11","BC Gazetteer"
"gazetteer:36bcd607d5a1dbb74423d711","Arden Islet","coast_island","True","True","Islet","2307","48.3366666621713","-123.599722222222","WGS84","92B/5","BC Gazetteer"
"gazetteer:85d949bb99d4837978be2963","Ardmore","populated_administrative","False","True","Locality","108","48.6386826960242","-123.467954410271","WGS84","92B/11","BC Gazetteer"
"gazetteer:f909baf6201d6ecfa693f311","Argonaut Point","coast_island","True","True","Point","1604","49.7205555514528","-126.491111111111","WGS84","92E/9","BC Gazetteer"
"gazetteer:9c92e0f41f59ba8d8a7987d7","Argus Mountain","terrain","True","True","Mountain","2701","49.5386111069592","-125.386666666667","WGS84","92F/11","BC Gazetteer"
"gazetteer:ac84910862cabce49b39fc91","Argyle Islet","coast_island","True","True","Islet","2307","48.3208333288332","-123.601944444444","WGS84","92B/5","BC Gazetteer"
"gazetteer:c8b6839afba50e7667ca66b9","Arm Islands","coast_island","True","True","Islands","2301","50.9861111073299","-127.511388888889","WGS84","92L/13","BC Gazetteer"
"gazetteer:a33ecb0bb133dddd64533d2c","Armentières Rock","other","False","True","Rock (1)","2024","49.0164402770072","-125.301353242197","WGS84","92F/3","BC Gazetteer"
"gazetteer:511bc7466eae52bdb8c18013","Armstrong Point","coast_island","True","True","Point","1604","48.6672222178246","-123.3975","WGS84","92B/11","BC Gazetteer"
"gazetteer:591984c9c262316b9a678c2f","Arnet Island","coast_island","True","True","Island","2300","49.1583333290763","-125.899444444444","WGS84","92F/4","BC Gazetteer"
"gazetteer:607a36604f678f9a2156f7aa","Arnica Creek","freshwater","True","True","Creek (1)","602","49.5719444403016","-125.605277777778","WGS84","92F/12","BC Gazetteer"
"gazetteer:3986add22556555e9bee6bb2","Arnica Lake","freshwater","True","True","Lake","951","49.5930555514184","-125.616944444444","WGS84","92F/12","BC Gazetteer"
"gazetteer:0816fca8f58eb398a15dd46c","Arnold Rock","other","False","True","Rock (1)","2024","49.8330887660349","-127.018094387646","WGS84","92E/14","BC Gazetteer"
"gazetteer:96f5b5f1ff4778fb27574a58","Arran Point","coast_island","True","True","Point","1604","50.4188888849678","-125.139722222222","WGS84","92K/6","BC Gazetteer"
"gazetteer:8617e093d54a560d018da8f4","Arran Rapids","freshwater","True","True","Rapids","730","50.4341666627495","-125.136666666667","WGS84","92K/6","BC Gazetteer"
"gazetteer:db2078709240d6c83c6f6487","Arrow Passage","coast_island","True","True","Passage","1207","50.7136111072636","-126.6625","WGS84","92L/10","BC Gazetteer"
"gazetteer:27bbf14d7fc39e8c2688a80e","Arrowsmith","coast_island","True","True","Railway Point","111","49.2497812263286","-124.701341417021","WGS84","92F/7","BC Gazetteer"
"gazetteer:6ecc13ba08bb38405bec55dc","Arrowsmith Lake","freshwater","True","True","Lake","951","49.2177777735374","-124.542777777778","WGS84","92F/2","BC Gazetteer"
"gazetteer:00903313f7201a64e69166e1","Arrowsmith, Mount","terrain","True","True","Mount","2743","49.2238888846502","-124.594722222222","WGS84","92F/2","BC Gazetteer"
"gazetteer:c37669ff22cdc032f491efb5","Arrowview Heights","populated_administrative","False","True","Community","121","49.2421253766991","-124.768215","WGS84","92F/2","BC Gazetteer"
"gazetteer:6e0609b1b6e1738ec3cec2dc","Arthur Point","coast_island","True","True","Point","1604","50.7691666628328","-126.678333333333","WGS84","92L/15","BC Gazetteer"
"gazetteer:59288b7f4ce8812107d3ec42","Artificial Lake","freshwater","True","True","Lake","951","50.3813888849583","-125.493333333333","WGS84","92K/6","BC Gazetteer"
"gazetteer:f2ecee49ab95620f1cfaab38","Artillery Islets","coast_island","True","True","Islets","2308","50.4411111071957","-125.98","WGS84","92K/5","BC Gazetteer"
"gazetteer:447d53f97bb76e38599449b4","Artlish Caves Park","park_reference","True","True","Provincial Park","545","50.1402777737855","-126.906666666667","WGS84","92L/2","BC Gazetteer"
"gazetteer:d8b36ebad0deeea40d21d0b1","Artlish River","freshwater","True","True","River","600","50.1149999960012","-127.0875","WGS84","92L/3","BC Gazetteer"
"gazetteer:c10d78809a5ddef5bfcb6372","Arum Lake","freshwater","True","True","Lake","951","49.5349999958472","-125.07","WGS84","92F/11","BC Gazetteer"
"gazetteer:7cacff3e901f8ba2b9f1e66c","Ash Lake","freshwater","True","True","Lake","951","49.4158333291478","-125.0975","WGS84","92F/6","BC Gazetteer"
"gazetteer:79cc6dbba5b1d2a706e4a06a","Ash Pond","freshwater","True","True","Pond (1)","953","49.6602777736588","-125.231388888889","WGS84","92F/11","BC Gazetteer"
"gazetteer:4a01ec8684f48494ee3d97da","Ash River","freshwater","True","True","River","600","49.3619444402441","-124.978055555556","WGS84","92F/7","BC Gazetteer"
"gazetteer:ad6b8672d64521f90676c44a","Ash, Mount","terrain","True","True","Mount","2743","48.3738888844047","-123.600833333333","WGS84","92B/5","BC Gazetteer"
"gazetteer:ee794bffa781cc10ea278ee6","Ash, Point","coast_island","True","True","Point","1604","48.3477777732857","-123.571666666667","WGS84","92B/5","BC Gazetteer"
"gazetteer:ba382052de599f6e96cf75d5","Ashburnham Creek","freshwater","True","True","Creek (1)","602","48.8208333289803","-124.177222222222","WGS84","92C/16","BC Gazetteer"
"gazetteer:0ab4b6b0600d0e7e3c718fc9","Ashby Point","coast_island","True","True","Point","1604","50.9413888850969","-127.926388888889","WGS84","92L/13","BC Gazetteer"
"gazetteer:a64504bd46dc56062bb3cd2b","Ashe Head","other","False","True","Head (1)","1601","48.4408333288691","-123.436111111111","WGS84","92B/6","BC Gazetteer"
"gazetteer:302d3e83b295a28c23145a13","Ashe, Mount","terrain","True","True","Mount","2743","50.9169444406465","-126.733611111111","WGS84","92L/15","BC Gazetteer"
"gazetteer:e442100320b84946bc0f85cd","Ashlar Cove","coast_island","True","True","Cove (2)","1407","50.268333329374","-125.3575","WGS84","92K/6","BC Gazetteer"
"gazetteer:a4a4af12da28ccdfcebe5136","Ashlar Creek","freshwater","True","True","Creek (1)","602","50.2674999960405","-125.355277777778","WGS84","92K/6","BC Gazetteer"
"gazetteer:5c0dca2d8fb0f553dd412325","Ashlar Lake","freshwater","True","True","Lake","951","50.2816666627108","-125.301666666667","WGS84","92K/6","BC Gazetteer"
"gazetteer:6fe8af2079d2107401c425ad","Ashwood Creek","freshwater","True","True","Creek (1)","602","49.4372222180427","-125.659722222222","WGS84","92F/5","BC Gazetteer"
"gazetteer:3c00443f0e4621a6e1f59a3c","Ashwood, Mount","terrain","True","True","Mount","2743","50.3097222182735","-126.603611111111","WGS84","92L/7","BC Gazetteer"
"gazetteer:d9bb95ad7dc2f4b63faf532c","Ashworth Point","coast_island","True","True","Point","1604","49.9619444404057","-124.910277777778","WGS84","92F/15","BC Gazetteer"
"gazetteer:6cf6deffa9957703d97c922e","Askew Creek","freshwater","True","True","Creek (1)","602","48.93312497231","-123.717969639375","WGS84","92B/13","BC Gazetteer"
"gazetteer:d5e5bfd3c6513d16a9019657","Asman Point","coast_island","True","True","Point","1604","50.402222218297","-125.15","WGS84","92K/6","BC Gazetteer"
"gazetteer:9e163ffea74717bf77590f19","Assits Island","coast_island","True","True","Island","2300","48.9372222179026","-125.030555555556","WGS84","92C/14","BC Gazetteer"
"gazetteer:f264f1b959e01e57b7963299","Aster Bay","coast_island","True","True","Bay","1400","50.1969444404669","-127.815833333333","WGS84","92L/4","BC Gazetteer"
"gazetteer:d8f4ed26419c85be8e491879","Aston Pond","freshwater","True","True","Pond (1)","953","49.6791666625528","-125.313333333333","WGS84","92F/11","BC Gazetteer"
"gazetteer:8f0f2cf28b21e1d00017a6d8","Atchison Island","coast_island","True","True","Island","2300","50.5833333294536","-126.211111111111","WGS84","92L/9","BC Gazetteer"
"gazetteer:d02ce843f8cd311d7b2d1ed1","Athol Peninsula","coast_island","True","True","Peninsula","1603","48.8552777734347","-123.4375","WGS84","92B/14","BC Gazetteer"
"gazetteer:e563bb41437b8248d50072f2","Atkins Cove","coast_island","True","True","Cove (2)","1407","50.5105555516575","-127.579166666667","WGS84","92L/12","BC Gazetteer"
"gazetteer:63eb3e8725e4b34787bfb693","Atkins Reef","coast_island","True","True","Reef","2002","48.8831276659399","-123.467960674299","WGS84","92B/14","BC Gazetteer"
"gazetteer:281cbcb5c51f593768d4f93d","Atkinson Island","coast_island","True","True","Island","2300","50.8897222184177","-126.849722222222","WGS84","92L/15","BC Gazetteer"
"gazetteer:7d65f7d20f20c3d136e33406","Atleo River","freshwater","True","True","River","600","49.3697222180241","-126.058055555556","WGS84","92E/8","BC Gazetteer"
"gazetteer:5659579a7349a08dd9aac0e8","Atluck","populated_administrative","False","True","Community","121","50.1993033669504","-126.9967034","WGS84","92L/2","BC Gazetteer"
"gazetteer:e4634e27f09500f0241d0e59","Atluck Creek","freshwater","True","True","Creek (1)","602","50.3166666627197","-126.936388888889","WGS84","92L/7","BC Gazetteer"
"gazetteer:24a89ff5f221c50afab2d99b","Atluck Lake","freshwater","True","True","Lake","951","50.2122222182485","-126.961388888889","WGS84","92L/2","BC Gazetteer"
"gazetteer:69a345f965b541357fcf6117","Atrevida Point","coast_island","True","True","Point","1604","49.6530555514346","-126.441388888889","WGS84","92E/9","BC Gazetteer"
"gazetteer:9b3728abb8061a01dd7e3bb7","Atrevida Reef","coast_island","True","True","Reef","2002","49.9164506740317","-124.668025457234","WGS84","92F/15","BC Gazetteer"
"gazetteer:0a0b41d268d113617168f3f6","Attwood Bay","coast_island","True","True","Bay","1400","50.312499996052","-124.668333333333","WGS84","92K/7","BC Gazetteer"
